0,0
0.00314159,6.3662e-05
0.00628319,0.000127324
0.00942478,0.000127324
0.0125664,9.5493e-05
0.015708,0.000159155
0.0188496,0.000350141
0.0219911,0.000159155
0.0251327,0.000572958
0.0282743,0.000350141
0.0314159,0.000350141
0.0345575,0.000795775
0.0376991,0.000986761
0.0408407,0.000891268
0.0439823,0.00130507
0.0471239,0.00120958
0.0502655,0.00187803
0.0534071,0.0013369
0.0565487,0.00194169
0.0596903,0.00264197
0.0628319,0.00273747
0.0659734,0.00305577
0.069115,0.00257831
0.0722566,0.00289662
0.0753982,0.0035969
0.0785398,0.00416986
0.0816814,0.00455183
0.084823,0.00420169
0.0879646,0.00496563
0.0911062,0.00506113
0.0942478,0.00461549
0.0973894,0.00582507
0.100531,0.00572958
0.103673,0.00633437
0.106814,0.00744845
0.109956,0.00735296
0.113097,0.00773493
0.116239,0.0077031
0.119381,0.00881718
0.122522,0.00935831
0.125664,0.0100268
0.128805,0.0102496
0.131947,0.0108225
0.135088,0.010727
0.13823,0.0121913
0.141372,0.012987
0.144513,0.0132099
0.147655,0.0120321
0.150796,0.0148332
0.153938,0.0134645
0.15708,0.0149606
0.160221,0.0157245
0.163363,0.0151834
0.166504,0.0165203
0.169646,0.0183983
0.172788,0.0187803
0.175929,0.0196716
0.179071,0.0185256
0.182212,0.0200535
0.185354,0.0218042
0.188496,0.0211358
0.191637,0.0224408
0.194779,0.0228546
0.19792,0.0240324
0.201062,0.0256239
0.204204,0.0266744
0.207345,0.0272155
0.210487,0.027693
0.213628,0.0266744
0.21677,0.0294755
0.219911,0.0309397
0.223053,0.0316718
0.226195,0.0323403
0.229336,0.0287434
0.232478,0.0342501
0.235619,0.0354916
0.238761,0.0351096
0.241903,0.0349186
0.245044,0.0356507
0.248186,0.0384518
0.251327,0.0396932
0.254469,0.0401389
0.257611,0.0390566
0.260752,0.0428445
0.263894,0.0423989
0.267035,0.045773
0.270177,0.0475237
0.273319,0.0470462
0.27646,0.0473645
0.279602,0.0494654
0.282743,0.052362
0.285885,0.0523938
0.289027,0.0516935
0.292168,0.0513434
0.29531,0.0535079
0.298451,0.0554496
0.301593,0.0559589
0.304734,0.0579961
0.307876,0.0563727
0.311018,0.0599696
0.314159,0.0625797
0.317301,0.0641394
0.320442,0.0643304
0.323584,0.0608609
0.326726,0.0655082
0.329867,0.068373
0.333009,0.0699009
0.33615,0.0694234
0.339292,0.0672589
0.342434,0.0749938
0.345575,0.0718744
0.348717,0.0729566
0.351858,0.0732431
0.355,0.0738479
0.358142,0.0781132
0.361283,0.0816147
0.364425,0.0823149
0.367566,0.0819011
0.370708,0.0809462
0.37385,0.0838428
0.376991,0.0859118
0.380133,0.0890949
0.383274,0.0918642
0.386416,0.090973
0.389557,0.0890631
0.392699,0.0981031
0.395841,0.0983578
0.398982,0.0964479
0.402124,0.0962569
0.405265,0.0975301
0.408407,0.102337
0.411549,0.100172
0.41469,0.107207
0.417832,0.106443
0.420973,0.103228
0.424115,0.115133
0.427257,0.112936
0.430398,0.118252
0.43354,0.114814
0.436681,0.107716
0.439823,0.116661
0.442965,0.118793
0.446106,0.123313
0.449248,0.121785
0.452389,0.120321
0.455531,0.123186
0.458673,0.129329
0.461814,0.131557
0.464956,0.129648
0.468097,0.126974
0.471239,0.132353
0.47438,0.134327
0.477522,0.137701
0.480664,0.138751
0.483805,0.132385
0.486947,0.145531
0.490088,0.144194
0.49323,0.146232
0.496372,0.145977
0.499513,0.145754
0.502655,0.144545
0.505796,0.151579
0.508938,0.151261
0.51208,0.15785
0.515221,0.150783
0.518363,0.151452
0.521504,0.157277
0.524646,0.160014
0.527788,0.166826
0.530929,0.166572
0.534071,0.159983
0.537212,0.166094
0.540354,0.170964
0.543496,0.173511
0.546637,0.174911
0.549779,0.169405
0.55292,0.17854
0.556062,0.181373
0.559203,0.180736
0.562345,0.180514
0.565487,0.178858
0.568628,0.184524
0.57177,0.187548
0.574911,0.187835
0.578053,0.19471
0.581195,0.190031
0.584336,0.189936
