x,q,v
349.132278,0.000000,100.000000
349.232303,0.000000,100.000000
349.332328,0.000000,100.000000
349.432353,0.000000,100.000000
349.532378,0.000000,100.000000
349.632403,0.000000,100.000000
349.732428,0.000000,100.000000
349.832453,0.000000,100.000000
349.932478,0.000000,100.000000
350.032503,0.000000,100.000000
350.132528,0.000000,100.000000
350.232553,0.000000,100.000000
350.332578,0.000000,100.000000
350.432603,0.000000,100.000000
350.532628,0.000000,100.000000
350.632653,0.000000,100.000000
350.732678,0.000000,100.000000
350.832703,0.000000,100.000000
350.932728,0.000000,100.000000
351.032753,0.000000,100.000000
351.132778,0.000000,100.000000
351.232803,0.000000,100.000000
351.332828,0.000000,100.000000
351.432853,0.000000,100.000000
351.532878,0.000000,100.000000
351.632903,0.000000,100.000000
351.732928,0.000000,100.000000
351.832953,0.000000,100.000000
351.932978,0.000000,100.000000
352.033003,0.000000,100.000000
352.133028,0.000000,100.000000
352.233053,0.000000,100.000000
352.333078,0.000000,100.000000
352.433103,0.000000,100.000000
352.533128,0.000000,100.000000
352.633153,0.000000,100.000000
352.733178,0.000000,100.000000
352.833203,0.000000,100.000000
352.933228,0.000000,100.000000
353.033253,0.000000,100.000000
353.133278,0.000000,100.000000
353.233303,0.000000,100.000000
353.333328,0.000000,100.000000
353.433353,0.000000,100.000000
353.533378,0.000000,100.000000
353.633403,0.000000,100.000000
353.733428,0.000000,100.000000
353.833453,0.000000,100.000000
353.933478,0.000000,100.000000
354.033503,0.000000,100.000000
354.133528,0.000000,100.000000
354.233553,0.000000,100.000000
354.333578,0.000000,100.000000
354.433603,0.000000,100.000000
354.533628,0.000000,100.000000
354.633653,0.000000,100.000000
354.733678,0.000000,100.000000
354.833703,0.000000,100.000000
354.933728,0.000000,100.000000
355.033753,0.000000,100.000000
355.133778,0.000000,100.000000
355.233803,0.000000,100.000000
355.333828,0.000000,100.000000
355.433853,0.000000,100.000000
355.533878,0.000000,100.000000
355.633903,0.000000,100.000000
355.733928,0.000000,100.000000
355.833953,0.000000,100.000000
355.933978,0.000000,100.000000
356.034004,0.000000,100.000000
356.134029,0.000000,100.000000
356.234054,0.000000,100.000000
356.334079,0.000000,100.000000
356.434104,0.000000,100.000000
356.534129,0.000000,100.000000
356.634154,0.000000,100.000000
356.734179,0.000000,100.000000
356.834204,0.000000,100.000000
356.934229,0.000000,100.000000
357.034254,0.000000,100.000000
357.134279,0.000000,100.000000
357.234304,0.000000,100.000000
357.334329,0.000000,100.000000
357.434354,0.000000,100.000000
357.534379,0.000000,100.000000
357.634404,0.000000,100.000000
357.734429,0.000000,100.000000
357.834454,0.000000,100.000000
357.934479,0.000000,100.000000
358.034504,0.000000,100.000000
358.134529,0.000000,100.000000
358.234554,0.000000,100.000000
358.334579,0.000000,100.000000
358.434604,0.000000,100.000000
358.534629,0.000000,100.000000
358.634654,0.000000,100.000000
358.734679,0.000000,100.000000
358.834704,0.000000,100.000000
358.934729,0.000000,100.000000
359.034754,0.000000,100.000000
359.134779,0.000000,100.000000
359.234804,0.000000,100.000000
359.334829,0.000000,100.000000
359.434854,0.000000,100.000000
359.534879,0.000000,100.000000
359.634904,0.000000,100.000000
359.734929,0.000000,100.000000
359.834954,0.000000,100.000000
359.934979,0.000000,100.000000
360.035004,0.000000,100.000000
360.135029,0.000000,100.000000
360.235054,0.000000,100.000000
360.335079,0.000000,100.000000
360.435104,0.000000,100.000000
360.535129,0.000000,100.000000
360.635154,0.000000,100.000000
360.735179,0.000000,100.000000
360.835204,0.000000,100.000000
