x,q,v
14.323576,0.500000,100.000000
14.423601,0.500000,100.000000
14.523626,0.500000,100.000000
14.623651,0.500000,100.000000
14.723676,0.500000,100.000000
14.823701,0.500000,100.000000
14.923726,0.500000,100.000000
15.023751,0.500000,100.000000
15.123776,0.500000,100.000000
15.223801,0.500000,100.000000
15.323826,0.500000,100.000000
15.423851,0.500000,100.000000
15.523876,0.500000,100.000000
15.623901,0.500000,100.000000
15.723926,0.500000,100.000000
15.823951,0.500000,100.000000
15.923976,0.500000,100.000000
16.024001,0.500000,100.000000
16.124026,0.500000,100.000000
16.224051,0.500000,100.000000
16.324076,0.500000,100.000000
16.424101,0.500000,100.000000
16.524126,0.500000,100.000000
16.624151,0.500000,100.000000
16.724176,0.500000,100.000000
16.824201,0.500000,100.000000
16.924226,0.500000,100.000000
17.024251,0.500000,100.000000
17.124276,0.500000,100.000000
17.224301,0.500000,100.000000
17.324326,0.500000,100.000000
17.424351,0.500000,100.000000
17.524376,0.500000,100.000000
17.624401,0.500000,100.000000
17.724426,0.500000,100.000000
17.824451,0.500000,100.000000
17.924476,0.500000,100.000000
18.024501,0.500000,100.000000
18.124526,0.500000,100.000000
18.224551,0.500000,100.000000
18.324576,0.500000,100.000000
18.424601,0.500000,100.000000
18.524626,0.500000,100.000000
18.624651,0.500000,100.000000
18.724676,0.500000,100.000000
18.824701,0.500000,100.000000
18.924726,0.500000,100.000000
19.024751,0.500000,100.000000
19.124776,0.500000,100.000000
19.224801,0.500000,100.000000
19.324826,0.500000,100.000000
19.424851,0.500000,100.000000
19.524876,0.500000,100.000000
19.624901,0.500000,100.000000
19.724926,0.500000,100.000000
19.824951,0.500000,100.000000
19.924976,0.500000,100.000000
20.025001,0.500000,100.000000
20.125026,0.500000,100.000000
20.225051,0.500000,100.000000
20.325076,0.500000,100.000000
20.425101,0.500000,100.000000
20.525126,0.500000,100.000000
20.625151,0.500000,100.000000
20.725176,0.500000,100.000000
20.825201,0.500000,100.000000
20.925226,0.500000,100.000000
21.025251,0.500000,100.000000
21.125276,0.500000,100.000000
21.225301,0.500000,100.000000
21.325326,0.500000,100.000000
21.425351,0.500000,100.000000
21.525376,0.500000,100.000000
21.625401,0.500000,100.000000
21.725426,0.500000,100.000000
21.825451,0.500000,100.000000
21.925476,0.500000,100.000000
22.025501,0.500000,100.000000
22.125526,0.500000,100.000000
22.225551,0.500000,100.000000
22.325576,0.500000,100.000000
22.425601,0.500000,100.000000
22.525626,0.500000,100.000000
22.625651,0.500000,100.000000
22.725676,0.500000,100.000000
22.825701,0.500000,100.000000
22.925726,0.500000,100.000000
23.025751,0.500000,100.000000
23.125776,0.500000,100.000000
23.225801,0.500000,100.000000
23.325826,0.500000,100.000000
23.425851,0.500000,100.000000
23.525876,0.500000,100.000000
23.625901,0.500000,100.000000
23.725926,0.500000,100.000000
23.825951,0.500000,100.000000
23.925976,0.500000,100.000000
24.026002,0.500000,100.000000
24.126027,0.500000,100.000000
24.226052,0.500000,100.000000
24.326077,0.500000,100.000000
24.426102,0.500000,100.000000
24.526127,0.500000,100.000000
24.626152,0.500000,100.000000
24.726177,0.500000,100.000000
24.826202,0.500000,100.000000
24.926227,0.500000,100.000000
25.026252,0.500000,100.000000
25.126277,0.500000,100.000000
25.226302,0.500000,100.000000
25.326327,0.500000,100.000000
25.426352,0.500000,100.000000
25.526377,0.500000,100.000000
25.626402,0.500000,100.000000
25.726427,0.500000,100.000000
25.826452,0.500000,100.000000
25.926477,0.500000,100.000000
26.026502,0.500000,100.000000
26.126527,0.500000,100.000000
26.226552,0.500000,100.000000
26.326577,0.500000,100.000000
26.426602,0.500000,100.000000
26.526627,0.500000,100.000000
26.626652,0.500000,100.000000
26.726677,0.500000,100.000000
26.826702,0.500000,100.000000
26.926727,0.500000,100.000000
27.026752,0.500000,100.000000
27.126777,0.500000,100.000000
27.226802,0.500000,100.000000
27.326827,0.500000,100.000000
27.426852,0.500000,100.000000
27.526877,0.500000,100.000000
27.626902,0.500000,100.000000
27.726927,0.500000,100.000000
27.826952,0.500000,100.000000
27.926977,0.500000,100.000000
28.027002,0.500000,100.000000
28.127027,0.500000,100.000000
28.227052,0.500000,100.000000
28.327077,0.500000,100.000000
28.427102,0.500000,100.000000
28.527127,0.500000,100.000000
28.627152,0.500000,100.000000
28.727177,0.500000,100.000000
28.827202,0.500000,100.000000
28.927227,0.500000,100.000000
29.027252,0.500000,100.000000
29.127277,0.500000,100.000000
29.227302,0.500000,100.000000
29.327327,0.500000,100.000000
29.427352,0.500000,100.000000
29.527377,0.500000,100.000000
29.627402,0.500000,100.000000
29.727427,0.500000,100.000000
29.827452,0.500000,100.000000
29.927477,0.500000,100.000000
30.027502,0.500000,100.000000
30.127527,0.500000,100.000000
30.227552,0.500000,100.000000
30.327577,0.500000,100.000000
30.427602,0.500000,100.000000
30.527627,0.500000,100.000000
30.627652,0.500000,100.000000
30.727677,0.500000,100.000000
30.827702,0.500000,100.000000
30.927727,0.500000,100.000000
31.027752,0.500000,100.000000
31.127777,0.500000,100.000000
31.227802,0.500000,100.000000
31.327827,0.500000,100.000000
31.427852,0.500000,100.000000
31.527877,0.500000,100.000000
31.627902,0.500000,100.000000
31.727927,0.500000,100.000000
31.827952,0.500000,100.000000
31.927977,0.500000,100.000000
32.028002,0.500000,100.000000
32.128027,0.500000,100.000000
32.228052,0.500000,100.000000
32.328077,0.500000,100.000000
32.428102,0.500000,100.000000
32.528127,0.500000,100.000000
32.628152,0.500000,100.000000
32.728177,0.500000,100.000000
32.828202,0.500000,100.000000
32.928227,0.500000,100.000000
33.028252,0.500000,100.000000
33.128277,0.500000,100.000000
33.228302,0.500000,100.000000
33.328327,0.500000,100.000000
33.428352,0.500000,100.000000
33.528377,0.500000,100.000000
33.628402,0.500000,100.000000
33.728427,0.500000,100.000000
33.828452,0.500000,100.000000
33.928477,0.500000,100.000000
34.028502,0.500000,100.000000
34.128527,0.500000,100.000000
34.228552,0.500000,100.000000
34.328577,0.500000,100.000000
34.428602,0.500000,100.000000
34.528627,0.500000,100.000000
34.628652,0.500000,100.000000
34.728677,0.500000,100.000000
34.828702,0.500000,100.000000
34.928727,0.500000,100.000000
35.028752,0.500000,100.000000
35.128777,0.500000,100.000000
35.228802,0.500000,100.000000
35.328827,0.500000,100.000000
35.428852,0.500000,100.000000
35.528877,0.500000,100.000000
35.628902,0.500000,100.000000
35.728927,0.500000,100.000000
35.828952,0.500000,100.000000
35.928977,0.500000,100.000000
36.029002,0.500000,100.000000
36.129027,0.500000,100.000000
36.229052,0.500000,100.000000
36.329077,0.500000,100.000000
36.429102,0.500000,100.000000
36.529127,0.500000,100.000000
36.629152,0.500000,100.000000
36.729177,0.500000,100.000000
36.829202,0.500000,100.000000
36.929227,0.500000,100.000000
37.029252,0.500000,100.000000
37.129277,0.500000,100.000000
37.229302,0.500000,100.000000
37.329327,0.500000,100.000000
37.429352,0.500000,100.000000
37.529377,0.500000,100.000000
37.629402,0.500000,100.000000
37.729427,0.500000,100.000000
37.829452,0.500000,100.000000
37.929477,0.500000,100.000000
38.029502,0.500000,100.000000
38.129527,0.500000,100.000000
38.229552,0.500000,100.000000
38.329577,0.500000,100.000000
38.429602,0.500000,100.000000
38.529627,0.500000,100.000000
38.629652,0.500000,100.000000
38.729677,0.500000,100.000000
38.829702,0.500000,100.000000
38.929727,0.500000,100.000000
39.029752,0.500000,100.000000
39.129777,0.500000,100.000000
39.229802,0.500000,100.000000
39.329827,0.500000,100.000000
39.429852,0.500000,100.000000
39.529877,0.500000,100.000000
39.629902,0.500000,100.000000
39.729927,0.500000,100.000000
39.829952,0.500000,100.000000
39.929977,0.550000,100.000000
40.030003,0.050000,100.000000
40.130028,0.000000,100.000000
40.230053,0.000000,100.000000
40.330078,0.000000,100.000000
40.430103,0.000000,100.000000
40.530128,0.000000,100.000000
40.630153,0.000000,100.000000
40.730178,0.000000,100.000000
40.830203,0.000000,100.000000
40.930228,0.000000,100.000000
41.030253,0.000000,100.000000
41.130278,0.000000,100.000000
41.230303,0.000000,100.000000
41.330328,0.000000,100.000000
41.430353,0.000000,100.000000
41.530378,0.000000,100.000000
41.630403,0.000000,100.000000
41.730428,0.000000,100.000000
41.830453,0.000000,100.000000
41.930478,0.000000,100.000000
42.030503,0.000000,100.000000
42.130528,0.000000,100.000000
42.230553,0.000000,100.000000
42.330578,0.000000,100.000000
42.430603,0.000000,100.000000
42.530628,0.000000,100.000000
42.630653,0.000000,100.000000
42.730678,0.000000,100.000000
42.830703,0.000000,100.000000
42.930728,0.000000,100.000000
43.030753,0.000000,100.000000
43.130778,0.000000,100.000000
43.230803,0.000000,100.000000
43.330828,0.000000,100.000000
43.430853,0.000000,100.000000
43.530878,0.000000,100.000000
43.630903,0.000000,100.000000
43.730928,0.000000,100.000000
43.830953,0.000000,100.000000
43.930978,0.000000,100.000000
44.031003,0.000000,100.000000
44.131028,0.000000,100.000000
44.231053,0.000000,100.000000
44.331078,0.000000,100.000000
44.431103,0.000000,100.000000
44.531128,0.000000,100.000000
44.631153,0.000000,100.000000
44.731178,0.000000,100.000000
44.831203,0.000000,100.000000
44.931228,0.000000,100.000000
45.031253,0.000000,100.000000
45.131278,0.000000,100.000000
45.231303,0.000000,100.000000
45.331328,0.000000,100.000000
45.431353,0.000000,100.000000
45.531378,0.000000,100.000000
45.631403,0.000000,100.000000
45.731428,0.000000,100.000000
45.831453,0.000000,100.000000
45.931478,0.000000,100.000000
46.031503,0.000000,100.000000
46.131528,0.000000,100.000000
46.231553,0.000000,100.000000
46.331578,0.000000,100.000000
46.431603,0.000000,100.000000
46.531628,0.000000,100.000000
46.631653,0.000000,100.000000
46.731678,0.000000,100.000000
46.831703,0.000000,100.000000
46.931728,0.000000,100.000000
47.031753,0.000000,100.000000
47.131778,0.000000,100.000000
47.231803,0.000000,100.000000
47.331828,0.000000,100.000000
47.431853,0.000000,100.000000
47.531878,0.000000,100.000000
47.631903,0.000000,100.000000
47.731928,0.000000,100.000000
47.831953,0.000000,100.000000
47.931978,0.000000,100.000000
48.032003,0.000000,100.000000
48.132028,0.000000,100.000000
48.232053,0.000000,100.000000
48.332078,0.000000,100.000000
48.432103,0.000000,100.000000
48.532128,0.000000,100.000000
48.632153,0.000000,100.000000
48.732178,0.000000,100.000000
48.832203,0.000000,100.000000
48.932228,0.000000,100.000000
49.032253,0.000000,100.000000
49.132278,0.000000,100.000000
49.232303,0.000000,100.000000
49.332328,0.000000,100.000000
49.432353,0.000000,100.000000
49.532378,0.000000,100.000000
49.632403,0.000000,100.000000
49.732428,0.000000,100.000000
49.832453,0.000000,100.000000
49.932478,0.000000,100.000000
50.032503,0.000000,100.000000
50.132528,0.000000,100.000000
50.232553,0.000000,100.000000
50.332578,0.000000,100.000000
50.432603,0.000000,100.000000
50.532628,0.000000,100.000000
50.632653,0.000000,100.000000
50.732678,0.000000,100.000000
50.832703,0.000000,100.000000
50.932728,0.000000,100.000000
51.032753,0.000000,100.000000
51.132778,0.000000,100.000000
51.232803,0.000000,100.000000
51.332828,0.000000,100.000000
51.432853,0.000000,100.000000
51.532878,0.000000,100.000000
51.632903,0.000000,100.000000
51.732928,0.000000,100.000000
51.832953,0.000000,100.000000
51.932978,0.000000,100.000000
52.033003,0.000000,100.000000
52.133028,0.000000,100.000000
52.233053,0.000000,100.000000
52.333078,0.000000,100.000000
52.433103,0.000000,100.000000
52.533128,0.000000,100.000000
52.633153,0.000000,100.000000
52.733178,0.000000,100.000000
52.833203,0.000000,100.000000
52.933228,0.000000,100.000000
53.033253,0.000000,100.000000
53.133278,0.000000,100.000000
53.233303,0.000000,100.000000
53.333328,0.000000,100.000000
53.433353,0.000000,100.000000
53.533378,0.000000,100.000000
53.633403,0.000000,100.000000
53.733428,0.000000,100.000000
53.833453,0.000000,100.000000
53.933478,0.000000,100.000000
54.033503,0.000000,100.000000
54.133528,0.000000,100.000000
54.233553,0.000000,100.000000
54.333578,0.000000,100.000000
54.433603,0.000000,100.000000
54.533628,0.000000,100.000000
54.633653,0.000000,100.000000
54.733678,0.000000,100.000000
54.833703,0.000000,100.000000
54.933728,0.000000,100.000000
55.033753,0.000000,100.000000
55.133778,0.000000,100.000000
55.233803,0.000000,100.000000
55.333828,0.000000,100.000000
55.433853,0.000000,100.000000
55.533878,0.000000,100.000000
55.633903,0.000000,100.000000
55.733928,0.000000,100.000000
55.833953,0.000000,100.000000
55.933978,0.000000,100.000000
56.034004,0.000000,100.000000
56.134029,0.000000,100.000000
56.234054,0.000000,100.000000
56.334079,0.000000,100.000000
56.434104,0.000000,100.000000
56.534129,0.000000,100.000000
56.634154,0.000000,100.000000
56.734179,0.000000,100.000000
56.834204,0.000000,100.000000
56.934229,0.000000,100.000000
57.034254,0.000000,100.000000
57.134279,0.000000,100.000000
57.234304,0.000000,100.000000
57.334329,0.000000,100.000000
57.434354,0.000000,100.000000
57.534379,0.000000,100.000000
57.634404,0.000000,100.000000
57.734429,0.000000,100.000000
57.834454,0.000000,100.000000
57.934479,0.000000,100.000000
58.034504,0.000000,100.000000
58.134529,0.000000,100.000000
58.234554,0.000000,100.000000
58.334579,0.000000,100.000000
58.434604,0.000000,100.000000
58.534629,0.000000,100.000000
58.634654,0.000000,100.000000
58.734679,0.000000,100.000000
58.834704,0.000000,100.000000
58.934729,0.000000,100.000000
59.034754,0.000000,100.000000
59.134779,0.000000,100.000000
59.234804,0.000000,100.000000
59.334829,0.000000,100.000000
59.434854,0.000000,100.000000
59.534879,0.000000,100.000000
59.634904,0.000000,100.000000
59.734929,0.000000,100.000000
59.834954,0.000000,100.000000
59.934979,0.000000,100.000000
60.035004,0.000000,100.000000
60.135029,0.000000,100.000000
60.235054,0.000000,100.000000
60.335079,0.000000,100.000000
60.435104,0.000000,100.000000
60.535129,0.000000,100.000000
60.635154,0.000000,100.000000
60.735179,0.000000,100.000000
60.835204,0.000000,100.000000
60.935229,0.000000,100.000000
61.035254,0.000000,100.000000
61.135279,0.000000,100.000000
61.235304,0.000000,100.000000
61.335329,0.000000,100.000000
61.435354,0.000000,100.000000
61.535379,0.000000,100.000000
61.635404,0.000000,100.000000
61.735429,0.000000,100.000000
61.835454,0.000000,100.000000
61.935479,0.000000,100.000000
62.035504,0.000000,100.000000
62.135529,0.000000,100.000000
62.235554,0.000000,100.000000
62.335579,0.000000,100.000000
62.435604,0.000000,100.000000
62.535629,0.000000,100.000000
62.635654,0.000000,100.000000
62.735679,0.000000,100.000000
62.835704,0.000000,100.000000
62.935729,0.000000,100.000000
63.035754,0.000000,100.000000
63.135779,0.000000,100.000000
63.235804,0.000000,100.000000
63.335829,0.000000,100.000000
63.435854,0.000000,100.000000
63.535879,0.000000,100.000000
63.635904,0.000000,100.000000
63.735929,0.000000,100.000000
63.835954,0.000000,100.000000
63.935979,0.000000,100.000000
64.036004,0.000000,100.000000
64.136029,0.000000,100.000000
64.236054,0.000000,100.000000
64.336079,0.000000,100.000000
64.436104,0.000000,100.000000
64.536129,0.000000,100.000000
64.636154,0.000000,100.000000
64.736179,0.000000,100.000000
64.836204,0.000000,100.000000
64.936229,0.000000,100.000000
65.036254,0.000000,100.000000
65.136279,0.000000,100.000000
65.236304,0.000000,100.000000
65.336329,0.000000,100.000000
65.436354,0.000000,100.000000
65.536379,0.000000,100.000000
65.636404,0.000000,100.000000
65.736429,0.000000,100.000000
65.836454,0.000000,100.000000
65.936479,0.000000,100.000000
66.036504,0.000000,100.000000
66.136529,0.000000,100.000000
66.236554,0.000000,100.000000
66.336579,0.000000,100.000000
66.436604,0.000000,100.000000
66.536629,0.000000,100.000000
66.636654,0.000000,100.000000
66.736679,0.000000,100.000000
66.836704,0.000000,100.000000
66.936729,0.000000,100.000000
67.036754,0.000000,100.000000
67.136779,0.000000,100.000000
67.236804,0.000000,100.000000
67.336829,0.000000,100.000000
67.436854,0.000000,100.000000
67.536879,0.000000,100.000000
67.636904,0.000000,100.000000
67.736929,0.000000,100.000000
67.836954,0.000000,100.000000
67.936979,0.000000,100.000000
68.037004,0.000000,100.000000
68.137029,0.000000,100.000000
68.237054,0.000000,100.000000
68.337079,0.000000,100.000000
68.437104,0.000000,100.000000
68.537129,0.000000,100.000000
68.637154,0.000000,100.000000
68.737179,0.000000,100.000000
68.837204,0.000000,100.000000
68.937229,0.000000,100.000000
69.037254,0.000000,100.000000
69.137279,0.000000,100.000000
69.237304,0.000000,100.000000
69.337329,0.000000,100.000000
69.437354,0.000000,100.000000
69.537379,0.000000,100.000000
69.637404,0.000000,100.000000
69.737429,0.000000,100.000000
69.837454,0.000000,100.000000
69.937479,0.000000,100.000000
70.037504,0.000000,100.000000
70.137529,0.000000,100.000000
70.237554,0.000000,100.000000
70.337579,0.000000,100.000000
70.437604,0.000000,100.000000
70.537629,0.000000,100.000000
70.637654,0.000000,100.000000
70.737679,0.000000,100.000000
70.837704,0.000000,100.000000
70.937729,0.000000,100.000000
71.037754,0.000000,100.000000
71.137779,0.000000,100.000000
71.237804,0.000000,100.000000
71.337829,0.000000,100.000000
71.437854,0.000000,100.000000
71.537879,0.000000,100.000000
71.637904,0.000000,100.000000
71.737929,0.000000,100.000000
71.837954,0.000000,100.000000
71.937979,0.000000,100.000000
72.038005,0.000000,100.000000
72.138030,0.000000,100.000000
72.238055,0.000000,100.000000
72.338080,0.000000,100.000000
72.438105,0.000000,100.000000
72.538130,0.000000,100.000000
72.638155,0.000000,100.000000
72.738180,0.000000,100.000000
72.838205,0.000000,100.000000
72.938230,0.000000,100.000000
73.038255,0.000000,100.000000
73.138280,0.000000,100.000000
73.238305,0.000000,100.000000
73.338330,0.000000,100.000000
73.438355,0.000000,100.000000
73.538380,0.000000,100.000000
73.638405,0.000000,100.000000
73.738430,0.000000,100.000000
73.838455,0.000000,100.000000
73.938480,0.000000,100.000000
74.038505,0.000000,100.000000
74.138530,0.000000,100.000000
74.238555,0.000000,100.000000
74.338580,0.000000,100.000000
74.438605,0.000000,100.000000
74.538630,0.000000,100.000000
74.638655,0.000000,100.000000
74.738680,0.000000,100.000000
74.838705,0.000000,100.000000
74.938730,0.000000,100.000000
75.038755,0.000000,100.000000
75.138780,0.000000,100.000000
75.238805,0.000000,100.000000
75.338830,0.000000,100.000000
75.438855,0.000000,100.000000
75.538880,0.000000,100.000000
75.638905,0.000000,100.000000
75.738930,0.000000,100.000000
75.838955,0.000000,100.000000
75.938980,0.000000,100.000000
76.039005,0.000000,100.000000
76.139030,0.000000,100.000000
76.239055,0.000000,100.000000
76.339080,0.000000,100.000000
76.439105,0.000000,100.000000
76.539130,0.000000,100.000000
76.639155,0.000000,100.000000
76.739180,0.000000,100.000000
76.839205,0.000000,100.000000
76.939230,0.000000,100.000000
77.039255,0.000000,100.000000
77.139280,0.000000,100.000000
77.239305,0.000000,100.000000
77.339330,0.000000,100.000000
77.439355,0.000000,100.000000
77.539380,0.000000,100.000000
77.639405,0.000000,100.000000
77.739430,0.000000,100.000000
77.839455,0.000000,100.000000
77.939480,0.000000,100.000000
78.039505,0.000000,100.000000
78.139530,0.000000,100.000000
78.239555,0.000000,100.000000
78.339580,0.000000,100.000000
78.439605,0.000000,100.000000
78.539630,0.000000,100.000000
78.639655,0.000000,100.000000
78.739680,0.000000,100.000000
78.839705,0.000000,100.000000
78.939730,0.000000,100.000000
79.039755,0.000000,100.000000
79.139780,0.000000,100.000000
79.239805,0.000000,100.000000
79.339830,0.000000,100.000000
79.439855,0.000000,100.000000
79.539880,0.000000,100.000000
79.639905,0.000000,100.000000
79.739930,0.000000,100.000000
79.839955,0.000000,100.000000
79.939980,0.000000,100.000000
80.040005,0.000000,100.000000
80.140030,0.000000,100.000000
80.240055,0.000000,100.000000
80.340080,0.000000,100.000000
80.440105,0.000000,100.000000
80.540130,0.000000,100.000000
80.640155,0.000000,100.000000
80.740180,0.000000,100.000000
80.840205,0.000000,100.000000
80.940230,0.000000,100.000000
81.040255,0.000000,100.000000
81.140280,0.000000,100.000000
81.240305,0.000000,100.000000
81.340330,0.000000,100.000000
81.440355,0.000000,100.000000
81.540380,0.000000,100.000000
81.640405,0.000000,100.000000
81.740430,0.000000,100.000000
81.840455,0.000000,100.000000
81.940480,0.000000,100.000000
82.040505,0.000000,100.000000
82.140530,0.000000,100.000000
82.240555,0.000000,100.000000
82.340580,0.000000,100.000000
82.440605,0.000000,100.000000
82.540630,0.000000,100.000000
82.640655,0.000000,100.000000
82.740680,0.000000,100.000000
82.840705,0.000000,100.000000
82.940730,0.000000,100.000000
83.040755,0.000000,100.000000
83.140780,0.000000,100.000000
83.240805,0.000000,100.000000
83.340830,0.000000,100.000000
83.440855,0.000000,100.000000
83.540880,0.000000,100.000000
83.640905,0.000000,100.000000
83.740930,0.000000,100.000000
83.840955,0.000000,100.000000
83.940980,0.000000,100.000000
84.041005,0.000000,100.000000
84.141030,0.000000,100.000000
84.241055,0.000000,100.000000
84.341080,0.000000,100.000000
84.441105,0.000000,100.000000
84.541130,0.000000,100.000000
84.641155,0.000000,100.000000
84.741180,0.000000,100.000000
84.841205,0.000000,100.000000
84.941230,0.000000,100.000000
85.041255,0.000000,100.000000
85.141280,0.000000,100.000000
85.241305,0.000000,100.000000
85.341330,0.000000,100.000000
85.441355,0.000000,100.000000
85.541380,0.000000,100.000000
85.641405,0.000000,100.000000
85.741430,0.000000,100.000000
85.841455,0.000000,100.000000
85.941480,0.000000,100.000000
86.041505,0.000000,100.000000
86.141530,0.000000,100.000000
86.241555,0.000000,100.000000
86.341580,0.000000,100.000000
86.441605,0.000000,100.000000
86.541630,0.000000,100.000000
86.641655,0.000000,100.000000
86.741680,0.000000,100.000000
86.841705,0.000000,100.000000
86.941730,0.000000,100.000000
87.041755,0.000000,100.000000
87.141780,0.000000,100.000000
87.241805,0.000000,100.000000
87.341830,0.000000,100.000000
87.441855,0.000000,100.000000
87.541880,0.000000,100.000000
87.641905,0.000000,100.000000
87.741930,0.000000,100.000000
87.841955,0.000000,100.000000
87.941980,0.000000,100.000000
88.042006,0.000000,100.000000
88.142031,0.000000,100.000000
88.242056,0.000000,100.000000
88.342081,0.000000,100.000000
88.442106,0.000000,100.000000
88.542131,0.000000,100.000000
88.642156,0.000000,100.000000
88.742181,0.000000,100.000000
88.842206,0.000000,100.000000
88.942231,0.000000,100.000000
89.042256,0.000000,100.000000
89.142281,0.000000,100.000000
89.242306,0.000000,100.000000
89.342331,0.000000,100.000000
89.442356,0.000000,100.000000
89.542381,0.000000,100.000000
89.642406,0.000000,100.000000
89.742431,0.000000,100.000000
89.842456,0.000000,100.000000
89.942481,0.000000,100.000000
90.042506,0.000000,100.000000
90.142531,0.000000,100.000000
90.242556,0.000000,100.000000
90.342581,0.000000,100.000000
90.442606,0.000000,100.000000
90.542631,0.000000,100.000000
90.642656,0.000000,100.000000
90.742681,0.000000,100.000000
90.842706,0.000000,100.000000
90.942731,0.000000,100.000000
91.042756,0.000000,100.000000
91.142781,0.000000,100.000000
91.242806,0.000000,100.000000
91.342831,0.000000,100.000000
91.442856,0.000000,100.000000
91.542881,0.000000,100.000000
91.642906,0.000000,100.000000
91.742931,0.000000,100.000000
91.842956,0.000000,100.000000
91.942981,0.000000,100.000000
92.043006,0.000000,100.000000
92.143031,0.000000,100.000000
92.243056,0.000000,100.000000
92.343081,0.000000,100.000000
92.443106,0.000000,100.000000
92.543131,0.000000,100.000000
92.643156,0.000000,100.000000
92.743181,0.000000,100.000000
92.843206,0.000000,100.000000
92.943231,0.000000,100.000000
93.043256,0.000000,100.000000
93.143281,0.000000,100.000000
