0.000000,1.005017
0.010000,1.015117
0.020000,1.025319
0.030000,1.035624
0.040000,1.046032
0.050000,1.056545
0.060000,1.067163
0.070000,1.077889
0.080000,1.088722
0.090000,1.099663
0.100000,1.110715
0.110000,1.121878
0.120000,1.133153
0.130000,1.144542
0.140000,1.156044
0.150000,1.167663
0.160000,1.179398
0.170000,1.191251
0.180000,1.203223
0.190000,1.215316
0.200000,1.227530
0.210000,1.239867
0.220000,1.252328
0.230000,1.264914
0.240000,1.277627
0.250000,1.290467
0.260000,1.303436
0.270000,1.316536
0.280000,1.329768
0.290000,1.343132
0.300000,1.356631
0.310000,1.370265
0.320000,1.384036
0.330000,1.397946
0.340000,1.411996
0.350000,1.426187
0.360000,1.440520
0.370000,1.454997
0.380000,1.469620
0.390000,1.484390
0.400000,1.499309
0.410000,1.514377
0.420000,1.529597
0.430000,1.544969
0.440000,1.560497
0.450000,1.576180
0.460000,1.592021
0.470000,1.608021
0.480000,1.624182
0.490000,1.640505
0.500000,1.656992
0.510000,1.673645
0.520000,1.690466
0.530000,1.707455
0.540000,1.724616
0.550000,1.741948
0.560000,1.759455
0.570000,1.777138
0.580000,1.794998
0.590000,1.813038
0.600000,1.831260
0.610000,1.849664
0.620000,1.868254
0.630000,1.887030
0.640000,1.905995
0.650000,1.925151
0.660000,1.944499
0.670000,1.964041
0.680000,1.983780
0.690000,2.003717
0.700000,2.023855
0.710000,2.044195
0.720000,2.064740
0.730000,2.085491
0.740000,2.106450
0.750000,2.127620
0.760000,2.149003
0.770000,2.170601
0.780000,2.192416
0.790000,2.214450
0.800000,2.236706
0.810000,2.259185
0.820000,2.281890
0.830000,2.304824
0.840000,2.327988
0.850000,2.351384
0.860000,2.375016
0.870000,2.398885
0.880000,2.422994
0.890000,2.447346
0.900000,2.471942
0.910000,2.496786
0.920000,2.521879
0.930000,2.547224
0.940000,2.572824
0.950000,2.598681
0.960000,2.624799
0.970000,2.651178
0.980000,2.677823
0.990000,2.704736
1.000000,2.731919
1.010000,2.759375
1.020000,2.787107
1.030000,2.815118
1.040000,2.843410
1.050000,2.871987
1.060000,2.900851
1.070000,2.930005
1.080000,2.959452
1.090000,2.989195
1.100000,3.019237
1.110000,3.049581
